vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,year_stolen,month_stolen,month_name,day_of_week,make_name,make_type,region,country,population,density,vehicle_age,quarter,age_group,is_luxury,is_twowheeler,theft_per_100k,day_order,month_order,quarter_order,age_group_order
3493,Utility,542,2019,TUNLAND,Silver,2022-02-21,107,2022,2,Feb,Monday,FOTON,Standard,Taranaki,New Zealand,127300.0,17.55,3,Q1,0-5 years,0,0,87.98,1,5,1,1
3494,Saloon,587,2007,SKYLINE,Black,2022-01-01,102,2022,1,Jan,Saturday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q1,11-20 years,0,0,96.15,6,4,1,3
3495,Saloon,587,2006,TIIDA,White,2022-01-30,103,2022,1,Jan,Sunday,Nissan,Standard,Waikato,New Zealand,513800.0,21.5,16,Q1,11-20 years,0,0,71.82,7,4,1,3
3496,Saloon,512,2006,335I,White,2022-01-05,102,2022,1,Jan,Wednesday,BMW,Luxury,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,1,0,96.15,3,4,1,3
3497,Stationwagon,512,2006,X3,Black,2022-01-19,102,2022,1,Jan,Wednesday,BMW,Luxury,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,1,0,96.15,3,4,1,3
3498,Saloon,576,2008,ATENZA,Red,2022-02-11,109,2022,2,Feb,Friday,Mazda,Standard,Wellington,New Zealand,543500.0,67.52,14,Q1,11-20 years,0,0,76.72,5,5,1,3
3499,Stationwagon,610,2013,OUTBACK,Grey,2021-12-01,105,2021,12,Dec,Wednesday,Subaru,Standard,Gisborne,New Zealand,52100.0,6.21,8,Q4,6-10 years,0,0,335.89,3,3,4,2
3500,Hatchback,576,2006,DEMIO,Blue,2021-12-10,103,2021,12,Dec,Friday,Mazda,Standard,Waikato,New Zealand,513800.0,21.5,15,Q4,11-20 years,0,0,71.82,5,3,4,3
3501,Hatchback,619,2004,IST,Silver,2022-02-16,114,2022,2,Feb,Wednesday,Toyota,Standard,Canterbury,New Zealand,655000.0,14.72,18,Q1,11-20 years,0,0,100.76,3,5,1,3
3502,Saloon,610,2002,LEGACY,Blue,2022-02-14,109,2022,2,Feb,Monday,Subaru,Standard,Wellington,New Zealand,543500.0,67.52,20,Q1,11-20 years,0,0,76.72,1,5,1,3
3503,Stationwagon,633,2009,GOLF,Blue,2021-10-18,101,2021,10,Oct,Monday,Volkswagen,Standard,Northland,New Zealand,201500.0,16.11,12,Q4,11-20 years,0,0,116.13,1,1,4,3
3504,Hatchback,587,2006,TIIDA,Gold,2022-04-03,104,2022,4,Apr,Sunday,Nissan,Standard,Bay of Plenty,New Zealand,347700.0,28.8,16,Q2,11-20 years,0,0,127.98,7,7,2,3
3505,Light Van,576,2008,BONGO,White,2022-03-06,109,2022,3,Mar,Sunday,Mazda,Standard,Wellington,New Zealand,543500.0,67.52,14,Q1,11-20 years,0,0,76.72,7,6,1,3
3506,Hatchback,587,2006,TIIDA,White,2022-03-06,104,2022,3,Mar,Sunday,Nissan,Standard,Bay of Plenty,New Zealand,347700.0,28.8,16,Q1,11-20 years,0,0,127.98,7,6,1,3
3507,Saloon,576,2002,ATENZA,Yellow,2022-02-20,107,2022,2,Feb,Sunday,Mazda,Standard,Taranaki,New Zealand,127300.0,17.55,20,Q1,11-20 years,0,0,87.98,7,5,1,3
3508,Utility,540,2003,COURIER,Green,2021-11-19,104,2021,11,Nov,Friday,Ford,Standard,Bay of Plenty,New Zealand,347700.0,28.8,18,Q4,11-20 years,0,0,127.98,5,2,4,3
3509,Utility,540,2000,COURIER,White,2022-03-20,114,2022,3,Mar,Sunday,Ford,Standard,Canterbury,New Zealand,655000.0,14.72,22,Q1,20+ years,0,0,100.76,7,6,1,4
3510,Hatchback,576,2006,DEMIO,Brown,2022-03-27,102,2022,3,Mar,Sunday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,7,6,1,3
3511,Saloon,512,2008,320I,Blue,2021-11-04,101,2021,11,Nov,Thursday,BMW,Luxury,Northland,New Zealand,201500.0,16.11,13,Q4,11-20 years,1,0,116.13,4,2,4,3
3512,Utility,548,2019,COLORADO,Silver,2022-03-06,102,2022,3,Mar,Sunday,Holden,Standard,Auckland,New Zealand,1695200.0,343.09,3,Q1,0-5 years,0,0,96.15,7,6,1,1
3513,Saloon,512,2000,323I,Red,2021-10-07,109,2021,10,Oct,Thursday,BMW,Luxury,Wellington,New Zealand,543500.0,67.52,21,Q4,20+ years,1,0,76.72,4,1,4,4
3514,Stationwagon,587,2007,PRESAGE,Purple,2022-04-05,105,2022,4,Apr,Tuesday,Nissan,Standard,Gisborne,New Zealand,52100.0,6.21,15,Q2,11-20 years,0,0,335.89,2,7,2,3
3515,Hatchback,576,2008,AXELA,Blue,2022-01-10,109,2022,1,Jan,Monday,Mazda,Standard,Wellington,New Zealand,543500.0,67.52,14,Q1,11-20 years,0,0,76.72,1,4,1,3
3516,Saloon,507,2010,A4,Silver,2022-03-23,102,2022,3,Mar,Wednesday,Audi,Standard,Auckland,New Zealand,1695200.0,343.09,12,Q1,11-20 years,0,0,96.15,3,6,1,3
3517,Saloon,548,2003,COMMODORE,Red,2022-01-05,106,2022,1,Jan,Wednesday,Holden,Standard,Hawke's Bay,New Zealand,182700.0,12.92,19,Q1,11-20 years,0,0,54.73,3,4,1,3
3518,Hatchback,576,2010,DEMIO,Silver,2022-04-02,103,2022,4,Apr,Saturday,Mazda,Standard,Waikato,New Zealand,513800.0,21.5,12,Q2,11-20 years,0,0,71.82,6,7,2,3
3519,Mobile Home - Light,531,1985,DELTA,White,2022-01-08,115,2022,1,Jan,Saturday,Daihatsu,Standard,Otago,New Zealand,246000.0,7.89,37,Q1,20+ years,0,0,56.5,6,4,1,4
3520,Saloon,550,1985,CIVIC,Red,2022-02-27,114,2022,2,Feb,Sunday,Honda,Standard,Canterbury,New Zealand,655000.0,14.72,37,Q1,20+ years,0,0,100.76,7,5,1,4
3521,Saloon,512,2008,550I,Silver,2022-03-24,104,2022,3,Mar,Thursday,BMW,Luxury,Bay of Plenty,New Zealand,347700.0,28.8,14,Q1,11-20 years,1,0,127.98,4,6,1,3
3522,Stationwagon,548,2013,CAPTIVA,Red,2022-03-06,101,2022,3,Mar,Sunday,Holden,Standard,Northland,New Zealand,201500.0,16.11,9,Q1,6-10 years,0,0,116.13,7,6,1,2
3523,Stationwagon,619,1998,SPACIO,Silver,2022-01-09,101,2022,1,Jan,Sunday,Toyota,Standard,Northland,New Zealand,201500.0,16.11,24,Q1,20+ years,0,0,116.13,7,4,1,4
3524,Stationwagon,580,2014,OUTLANDER,Grey,2021-11-26,109,2021,11,Nov,Friday,Mitsubishi,Standard,Wellington,New Zealand,543500.0,67.52,7,Q4,6-10 years,0,0,76.72,5,2,4,2
3525,Hatchback,576,2008,AXELA,Black,2022-03-05,102,2022,3,Mar,Saturday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,14,Q1,11-20 years,0,0,96.15,6,6,1,3
3526,Hatchback,587,2006,TIIDA,Grey,2022-03-31,102,2022,3,Mar,Thursday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,4,6,1,3
3527,Utility,540,2004,COURIER,White,2022-04-04,104,2022,4,Apr,Monday,Ford,Standard,Bay of Plenty,New Zealand,347700.0,28.8,18,Q2,11-20 years,0,0,127.98,1,7,2,3
3528,Saloon,512,2009,325I,Grey,2021-12-02,102,2021,12,Dec,Thursday,BMW,Luxury,Auckland,New Zealand,1695200.0,343.09,12,Q4,11-20 years,1,0,96.15,4,3,4,3
3529,Hatchback,512,2012,118I,Red,2022-02-08,102,2022,2,Feb,Tuesday,BMW,Luxury,Auckland,New Zealand,1695200.0,343.09,10,Q1,6-10 years,1,0,96.15,2,5,1,2
3530,Other Truck,580,2002,CANTER,White,2021-12-17,102,2021,12,Dec,Friday,Mitsubishi,Standard,Auckland,New Zealand,1695200.0,343.09,19,Q4,11-20 years,0,0,96.15,5,3,4,3
3531,Utility,540,2004,COURIER,Green,2022-03-20,104,2022,3,Mar,Sunday,Ford,Standard,Bay of Plenty,New Zealand,347700.0,28.8,18,Q1,11-20 years,0,0,127.98,7,6,1,3
3532,Hatchback,592,2021,208,White,2022-04-05,102,2022,4,Apr,Tuesday,Peugeot,Standard,Auckland,New Zealand,1695200.0,343.09,1,Q2,0-5 years,0,0,96.15,2,7,2,1
3533,Utility,619,2005,HILUX,White,2021-12-15,102,2021,12,Dec,Wednesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q4,11-20 years,0,0,96.15,3,3,4,3
3534,Saloon,587,2007,BLUEBIRD,Silver,2022-03-05,102,2022,3,Mar,Saturday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q1,11-20 years,0,0,96.15,6,6,1,3
3535,Light Van,619,2010,HIACE,White,2021-11-22,102,2021,11,Nov,Monday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,11,Q4,11-20 years,0,0,96.15,1,2,4,3
3536,Stationwagon,610,2008,LEGACY,Blue,2022-03-24,101,2022,3,Mar,Thursday,Subaru,Standard,Northland,New Zealand,201500.0,16.11,14,Q1,11-20 years,0,0,116.13,4,6,1,3
3537,Stationwagon,550,2006,CRV,Silver,2022-04-02,104,2022,4,Apr,Saturday,Honda,Standard,Bay of Plenty,New Zealand,347700.0,28.8,16,Q2,11-20 years,0,0,127.98,6,7,2,3
3538,Stationwagon,587,2006,SERENA,White,2022-01-22,102,2022,1,Jan,Saturday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,6,4,1,3
3539,Hatchback,633,2010,GOLF,Red,2022-02-20,102,2022,2,Feb,Sunday,Volkswagen,Standard,Auckland,New Zealand,1695200.0,343.09,12,Q1,11-20 years,0,0,96.15,7,5,1,3
3540,Saloon,576,2003,ATENZA,White,2022-02-02,106,2022,2,Feb,Wednesday,Mazda,Standard,Hawke's Bay,New Zealand,182700.0,12.92,19,Q1,11-20 years,0,0,54.73,3,5,1,3
3541,Hatchback,611,2012,SWIFT,Grey,2022-03-20,105,2022,3,Mar,Sunday,Suzuki,Standard,Gisborne,New Zealand,52100.0,6.21,10,Q1,6-10 years,0,0,335.89,7,6,1,2
3542,Utility,540,2019,RANGER,Black,2022-01-26,102,2022,1,Jan,Wednesday,Ford,Standard,Auckland,New Zealand,1695200.0,343.09,3,Q1,0-5 years,0,0,96.15,3,4,1,1
3543,Sports Car,576,2006,RX-8,Blue,2022-01-07,101,2022,1,Jan,Friday,Mazda,Standard,Northland,New Zealand,201500.0,16.11,16,Q1,11-20 years,0,0,116.13,5,4,1,3
3544,Hatchback,576,2005,DEMIO,Blue,2022-01-07,101,2022,1,Jan,Friday,Mazda,Standard,Northland,New Zealand,201500.0,16.11,17,Q1,11-20 years,0,0,116.13,5,4,1,3
3545,Saloon,512,2006,323I,Silver,2022-02-26,102,2022,2,Feb,Saturday,BMW,Luxury,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,1,0,96.15,6,5,1,3
3546,Saloon,587,2006,BLUEBIRD,White,2022-01-13,103,2022,1,Jan,Thursday,Nissan,Standard,Waikato,New Zealand,513800.0,21.5,16,Q1,11-20 years,0,0,71.82,4,4,1,3
3547,Hatchback,619,2008,VITZ,Silver,2022-01-27,102,2022,1,Jan,Thursday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,14,Q1,11-20 years,0,0,96.15,4,4,1,3
3548,Hatchback,576,2006,DEMIO,Purple,2021-12-14,101,2021,12,Dec,Tuesday,Mazda,Standard,Northland,New Zealand,201500.0,16.11,15,Q4,11-20 years,0,0,116.13,2,3,4,3
3549,Hatchback,540,1995,LASER 1.6 GLXI 5D,Blue,2022-01-24,104,2022,1,Jan,Monday,Ford,Standard,Bay of Plenty,New Zealand,347700.0,28.8,27,Q1,20+ years,0,0,127.98,1,4,1,4
3550,Saloon,587,1996,SKYLINE,Black,2022-03-02,108,2022,3,Mar,Wednesday,Nissan,Standard,Manawatū-Whanganui,New Zealand,258200.0,11.62,26,Q1,20+ years,0,0,53.83,3,6,1,4
3551,Saloon,610,2002,LEGACY,Blue,2022-01-02,114,2022,1,Jan,Sunday,Subaru,Standard,Canterbury,New Zealand,655000.0,14.72,20,Q1,11-20 years,0,0,100.76,7,4,1,3
3552,Hatchback,611,2007,SWIFT,White,2022-04-05,102,2022,4,Apr,Tuesday,Suzuki,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q2,11-20 years,0,0,96.15,2,7,2,3
3553,Utility,587,2012,NAVARA,White,2022-04-04,102,2022,4,Apr,Monday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,10,Q2,6-10 years,0,0,96.15,1,7,2,2
3554,Other Truck,619,1985,HILUX 4WD,White,2022-03-30,111,2022,3,Mar,Wednesday,Toyota,Standard,Nelson,New Zealand,54500.0,129.15,37,Q1,20+ years,0,0,168.81,3,6,1,4
3555,Utility,619,2001,HILUX,Silver,2022-02-28,104,2022,2,Feb,Monday,Toyota,Standard,Bay of Plenty,New Zealand,347700.0,28.8,21,Q1,20+ years,0,0,127.98,1,5,1,4
3556,Saloon,587,2012,LATIO,Silver,2022-02-28,102,2022,2,Feb,Monday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,10,Q1,6-10 years,0,0,96.15,1,5,1,2
3557,Saloon,587,1998,SUNNY,White,2021-10-16,102,2021,10,Oct,Saturday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,23,Q4,20+ years,0,0,96.15,6,1,4,4
3558,Hatchback,619,2014,AQUA,Blue,2022-01-21,102,2022,1,Jan,Friday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,8,Q1,6-10 years,0,0,96.15,5,4,1,2
3559,Hatchback,587,2010,TIIDA,Silver,2022-02-11,102,2022,2,Feb,Friday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,12,Q1,11-20 years,0,0,96.15,5,5,1,3
3560,Saloon,550,2006,INSPIRE,Red,2021-12-17,102,2021,12,Dec,Friday,Honda,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q4,11-20 years,0,0,96.15,5,3,4,3
3561,Hatchback,548,2016,BARINA,Red,2022-04-03,105,2022,4,Apr,Sunday,Holden,Standard,Gisborne,New Zealand,52100.0,6.21,6,Q2,6-10 years,0,0,335.89,7,7,2,2
3562,Hatchback,619,2007,RACTIS,Grey,2022-02-03,102,2022,2,Feb,Thursday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q1,11-20 years,0,0,96.15,4,5,1,3
3563,Hatchback,587,2008,MARCH,Brown,2022-04-05,102,2022,4,Apr,Tuesday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,14,Q2,11-20 years,0,0,96.15,2,7,2,3
3564,Hatchback,531,1998,CHARADE,Silver,2022-01-31,109,2022,1,Jan,Monday,Daihatsu,Standard,Wellington,New Zealand,543500.0,67.52,24,Q1,20+ years,0,0,76.72,1,4,1,4
3565,Saloon,540,2002,FALCON,Green,2022-01-06,109,2022,1,Jan,Thursday,Ford,Standard,Wellington,New Zealand,543500.0,67.52,20,Q1,11-20 years,0,0,76.72,4,4,1,3
3566,Stationwagon,548,2006,VIVA,Black,2022-01-14,108,2022,1,Jan,Friday,Holden,Standard,Manawatū-Whanganui,New Zealand,258200.0,11.62,16,Q1,11-20 years,0,0,53.83,5,4,1,3
3567,Stationwagon,580,2007,OUTLANDER,Black,2022-03-19,102,2022,3,Mar,Saturday,Mitsubishi,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q1,11-20 years,0,0,96.15,6,6,1,3
3568,Saloon,512,2009,320I,Blue,2022-04-05,102,2022,4,Apr,Tuesday,BMW,Luxury,Auckland,New Zealand,1695200.0,343.09,13,Q2,11-20 years,1,0,96.15,2,7,2,3
3569,Light Van,580,1986,L300,Red,2021-11-23,114,2021,11,Nov,Tuesday,Mitsubishi,Standard,Canterbury,New Zealand,655000.0,14.72,35,Q4,20+ years,0,0,100.76,2,2,4,4
3570,Hatchback,540,2018,FIESTA,Black,2022-02-18,102,2022,2,Feb,Friday,Ford,Standard,Auckland,New Zealand,1695200.0,343.09,4,Q1,0-5 years,0,0,96.15,5,5,1,1
3571,Flat Deck Truck,576,2014,BONGO,White,2021-11-24,102,2021,11,Nov,Wednesday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,7,Q4,6-10 years,0,0,96.15,3,2,4,2
3572,Light Van,619,2014,HIACE,White,2022-01-04,102,2022,1,Jan,Tuesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,8,Q1,6-10 years,0,0,96.15,2,4,1,2
3573,Hatchback,587,2005,TIIDA,Silver,2021-12-16,102,2021,12,Dec,Thursday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q4,11-20 years,0,0,96.15,4,3,4,3
3574,Other Truck,576,1997,TITAN,Black,2022-04-04,114,2022,4,Apr,Monday,Mazda,Standard,Canterbury,New Zealand,655000.0,14.72,25,Q2,20+ years,0,0,100.76,1,7,2,4
3575,Hatchback,576,2007,AXELA,Blue,2022-02-27,114,2022,2,Feb,Sunday,Mazda,Standard,Canterbury,New Zealand,655000.0,14.72,15,Q1,11-20 years,0,0,100.76,7,5,1,3
3576,Saloon,587,2008,TIIDA,Grey,2022-02-12,102,2022,2,Feb,Saturday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,14,Q1,11-20 years,0,0,96.15,6,5,1,3
3577,Stationwagon,540,2004,EXPLORER,Black,2022-01-09,102,2022,1,Jan,Sunday,Ford,Standard,Auckland,New Zealand,1695200.0,343.09,18,Q1,11-20 years,0,0,96.15,7,4,1,3
3578,Hatchback,610,1995,IMPREZA,Silver,2021-11-30,109,2021,11,Nov,Tuesday,Subaru,Standard,Wellington,New Zealand,543500.0,67.52,26,Q4,20+ years,0,0,76.72,2,2,4,4
3579,Hatchback,619,2014,AQUA,White,2022-03-24,101,2022,3,Mar,Thursday,Toyota,Standard,Northland,New Zealand,201500.0,16.11,8,Q1,6-10 years,0,0,116.13,4,6,1,2
3580,Utility,619,2012,HILUX,Black,2021-11-15,101,2021,11,Nov,Monday,Toyota,Standard,Northland,New Zealand,201500.0,16.11,9,Q4,6-10 years,0,0,116.13,1,2,4,2
3581,Saloon,619,2019,CAMRY,Silver,2021-12-26,102,2021,12,Dec,Sunday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,2,Q4,0-5 years,0,0,96.15,7,3,4,1
3582,Saloon,548,2005,COMMODORE,Red,2022-02-21,114,2022,2,Feb,Monday,Holden,Standard,Canterbury,New Zealand,655000.0,14.72,17,Q1,11-20 years,0,0,100.76,1,5,1,3
3583,Other Truck,619,1997,HILUX,White,2022-03-28,101,2022,3,Mar,Monday,Toyota,Standard,Northland,New Zealand,201500.0,16.11,25,Q1,20+ years,0,0,116.13,1,6,1,4
3584,Stationwagon,610,2004,LEGACY,Blue,2021-11-06,102,2021,11,Nov,Saturday,Subaru,Standard,Auckland,New Zealand,1695200.0,343.09,17,Q4,11-20 years,0,0,96.15,6,2,4,3
3585,Stationwagon,576,2014,CX-5,Grey,2022-01-01,102,2022,1,Jan,Saturday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,8,Q1,6-10 years,0,0,96.15,6,4,1,2
3586,Hatchback,619,2014,AQUA,Blue,2022-04-05,102,2022,4,Apr,Tuesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,8,Q2,6-10 years,0,0,96.15,2,7,2,2
3587,Utility,576,2003,BOUNTY,White,2022-02-05,103,2022,2,Feb,Saturday,Mazda,Standard,Waikato,New Zealand,513800.0,21.5,19,Q1,11-20 years,0,0,71.82,6,5,1,3
3588,Hatchback,576,2007,DEMIO,White,2022-03-28,102,2022,3,Mar,Monday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q1,11-20 years,0,0,96.15,1,6,1,3
3589,Saloon,587,2006,SKYLINE,Silver,2021-10-17,114,2021,10,Oct,Sunday,Nissan,Standard,Canterbury,New Zealand,655000.0,14.72,15,Q4,11-20 years,0,0,100.76,7,1,4,3
3590,Light Van,580,2010,L300,Red,2022-02-23,103,2022,2,Feb,Wednesday,Mitsubishi,Standard,Waikato,New Zealand,513800.0,21.5,12,Q1,11-20 years,0,0,71.82,3,5,1,3
3591,Sports Car,619,1996,CELICA,Black,2022-02-01,102,2022,2,Feb,Tuesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,26,Q1,20+ years,0,0,96.15,2,5,1,4
3592,Other Truck,619,1996,HILUX,Green,2021-12-28,101,2021,12,Dec,Tuesday,Toyota,Standard,Northland,New Zealand,201500.0,16.11,25,Q4,20+ years,0,0,116.13,2,3,4,4
3593,Utility,619,2002,HILUX,White,2021-11-17,104,2021,11,Nov,Wednesday,Toyota,Standard,Bay of Plenty,New Zealand,347700.0,28.8,19,Q4,11-20 years,0,0,127.98,3,2,4,3
3594,Saloon,619,2005,MARKX,White,2022-03-16,102,2022,3,Mar,Wednesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,17,Q1,11-20 years,0,0,96.15,3,6,1,3
3595,Light Van,580,1997,DELICA,Blue,2022-04-04,109,2022,4,Apr,Monday,Mitsubishi,Standard,Wellington,New Zealand,543500.0,67.52,25,Q2,20+ years,0,0,76.72,1,7,2,4
3596,Hatchback,619,2010,VITZ,Purple,2022-03-10,102,2022,3,Mar,Thursday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,12,Q1,11-20 years,0,0,96.15,4,6,1,3
3597,Hatchback,619,2012,AQUA,Blue,2021-11-20,102,2021,11,Nov,Saturday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,9,Q4,6-10 years,0,0,96.15,6,2,4,2
3598,Utility,540,2015,RANGER,White,2022-03-25,102,2022,3,Mar,Friday,Ford,Standard,Auckland,New Zealand,1695200.0,343.09,7,Q1,6-10 years,0,0,96.15,5,6,1,2
3599,Hatchback,619,2006,PORTE,Silver,2022-02-24,102,2022,2,Feb,Thursday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,4,5,1,3
3600,Utility,580,1992,L200,White,2021-11-28,102,2021,11,Nov,Sunday,Mitsubishi,Standard,Auckland,New Zealand,1695200.0,343.09,29,Q4,20+ years,0,0,96.15,7,2,4,4
3601,Stationwagon,587,2006,SERENA,Silver,2021-12-14,102,2021,12,Dec,Tuesday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q4,11-20 years,0,0,96.15,2,3,4,3
3602,Saloon,619,2005,MARKX,Blue,2022-03-15,103,2022,3,Mar,Tuesday,Toyota,Standard,Waikato,New Zealand,513800.0,21.5,17,Q1,11-20 years,0,0,71.82,2,6,1,3
3603,Hatchback,576,2008,DEMIO,Blue,2022-04-03,102,2022,4,Apr,Sunday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,14,Q2,11-20 years,0,0,96.15,7,7,2,3
3604,Hatchback,619,2014,AQUA,White,2022-04-02,102,2022,4,Apr,Saturday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,8,Q2,6-10 years,0,0,96.15,6,7,2,2
3605,Light Bus,619,2019,HIACE,White,2021-10-08,102,2021,10,Oct,Friday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,2,Q4,0-5 years,0,0,96.15,5,1,4,1
3606,Saloon,587,2008,BLUEBIRD,Silver,2021-11-06,102,2021,11,Nov,Saturday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,13,Q4,11-20 years,0,0,96.15,6,2,4,3
3607,Stationwagon,576,2008,AXELA,Grey,2022-03-30,107,2022,3,Mar,Wednesday,Mazda,Standard,Taranaki,New Zealand,127300.0,17.55,14,Q1,11-20 years,0,0,87.98,3,6,1,3
3608,Stationwagon,619,2004,RAV4,White,2022-02-03,102,2022,2,Feb,Thursday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,18,Q1,11-20 years,0,0,96.15,4,5,1,3
3609,Light Van,619,2012,HIACE,White,2021-10-18,102,2021,10,Oct,Monday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,9,Q4,6-10 years,0,0,96.15,1,1,4,2
3610,Hatchback,610,2015,IMPREZA,Silver,2022-04-05,102,2022,4,Apr,Tuesday,Subaru,Standard,Auckland,New Zealand,1695200.0,343.09,7,Q2,6-10 years,0,0,96.15,2,7,2,2
3611,Mobile Home - Light,540,1986,N0915,White,2021-11-12,105,2021,11,Nov,Friday,Ford,Standard,Gisborne,New Zealand,52100.0,6.21,35,Q4,20+ years,0,0,335.89,5,2,4,4
3612,Light Van,619,2008,HIACE,Blue,2022-02-09,109,2022,2,Feb,Wednesday,Toyota,Standard,Wellington,New Zealand,543500.0,67.52,14,Q1,11-20 years,0,0,76.72,3,5,1,3
3613,Utility,540,2002,COURIER,White,2022-01-09,115,2022,1,Jan,Sunday,Ford,Standard,Otago,New Zealand,246000.0,7.89,20,Q1,11-20 years,0,0,56.5,7,4,1,3
3614,Saloon,548,2001,VX COMMODORE,White,2021-11-01,103,2021,11,Nov,Monday,Holden,Standard,Waikato,New Zealand,513800.0,21.5,20,Q4,11-20 years,0,0,71.82,1,2,4,3
3615,Stationwagon,619,2007,FIELDER,Blue,2022-04-05,104,2022,4,Apr,Tuesday,Toyota,Standard,Bay of Plenty,New Zealand,347700.0,28.8,15,Q2,11-20 years,0,0,127.98,2,7,2,3
3616,Saloon,587,2008,TIIDA,Silver,2022-04-03,102,2022,4,Apr,Sunday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,14,Q2,11-20 years,0,0,96.15,7,7,2,3
3617,Hatchback,576,2010,DEMIO,Red,2022-03-28,102,2022,3,Mar,Monday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,12,Q1,11-20 years,0,0,96.15,1,6,1,3
3618,Hatchback,619,2019,COROLLA,White,2022-03-22,109,2022,3,Mar,Tuesday,Toyota,Standard,Wellington,New Zealand,543500.0,67.52,3,Q1,0-5 years,0,0,76.72,2,6,1,1
3619,Utility,540,1986,COURIER,White,2022-03-25,109,2022,3,Mar,Friday,Ford,Standard,Wellington,New Zealand,543500.0,67.52,36,Q1,20+ years,0,0,76.72,5,6,1,4
3620,Hatchback,619,2014,AQUA,Silver,2022-02-09,104,2022,2,Feb,Wednesday,Toyota,Standard,Bay of Plenty,New Zealand,347700.0,28.8,8,Q1,6-10 years,0,0,127.98,3,5,1,2
3621,Saloon,619,2010,MARKX,White,2022-02-21,114,2022,2,Feb,Monday,Toyota,Standard,Canterbury,New Zealand,655000.0,14.72,12,Q1,11-20 years,0,0,100.76,1,5,1,3
3622,Saloon,576,2006,ATENZA,Silver,2021-11-11,103,2021,11,Nov,Thursday,Mazda,Standard,Waikato,New Zealand,513800.0,21.5,15,Q4,11-20 years,0,0,71.82,4,2,4,3
3623,Hatchback,619,2014,AQUA,White,2022-04-04,102,2022,4,Apr,Monday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,8,Q2,6-10 years,0,0,96.15,1,7,2,2
3624,Hatchback,576,2012,DEMIO,Blue,2022-03-18,116,2022,3,Mar,Friday,Mazda,Standard,Southland,New Zealand,102400.0,3.28,10,Q1,6-10 years,0,0,25.39,5,6,1,2
3625,Saloon,587,1996,PRIMERA,Black,2022-03-03,114,2022,3,Mar,Thursday,Nissan,Standard,Canterbury,New Zealand,655000.0,14.72,26,Q1,20+ years,0,0,100.76,4,6,1,4
3626,Utility,587,2008,NAVARA,Silver,2022-01-28,102,2022,1,Jan,Friday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,14,Q1,11-20 years,0,0,96.15,5,4,1,3
